cat_id	will_sentence	title	forename	surname	occupation	geog_info	parish_place	county_country	date	first_date	last_date	edoc_id	image_id	year
2530553	W		John	Janyver					26 November 1442	14421126	14421126	1052906	ID=1052906	1442
2530553	W		John	Langton					March 1452	14520301	14520331	1052839	ID=1052839	1452
2530553	W		John	Lechelade	Rector	Lechdale, Gloucestershire	Lechdale	Gloucestershire	03 July 1450	14500703	14500703	1052849	ID=1052849	1450
2530553	W		John	Lematon	Gentleman	Saint Bartholomew, City of London	Saint Bartholomew	City of London	July 1449	14490701	14490731	1052990	ID=1052990	1449
2530553	W		John	Loneney		Wendens, Essex	Wendens	Essex	06 May 1443	14430506	14430506	1052936	ID=1052936	1443
2530553	W		John	Marchall		Great Thirlow, Suffolk	Great Thirlow	Suffolk	16 January 1450	14500116	14500116	1052867	ID=1052867	1450
2530553	W		John	Osbathe		Warham, Dorset	Warham	Dorset	July 1449	14490701	14490731	1052997	ID=1052997	1449
2530553	W		John	Osyn	Leather Seller				January 1452	14520101	14520131	1052965	ID=1052965	1452
2530553	W		John	Payn		Rokebourne, Hampshire	Rokebourne	Hampshire	17 December 1448	14481217	14481217	1052881	ID=1052881	1448
2530553	W		John	Pekke		Saint Dunstan Fleet Street, City of London	Saint Dunstan Fleet Street	City of London	July 1449	14490701	14490731	1052991	ID=1052991	1449
2530553	W		John	Penne		Saint Alban Wood Street, City of London	Saint Alban Wood Street	City of London	07 September 1450	14500907	14500907	1052855	ID=1052855	1450
2530553	W		John	Porthoy					06 May 1449	14490506	14490506	1052891	ID=1052891	1449
2530553	W		John	Preston					25 May 1454	14540525	14540525	1052830	ID=1052830	1454
2530553	W		John	Raaff	Tallow Chandler	Saint Alphage, City of London	Saint Alphage	City of London	01 March 1442	14420301	14420301	1052919	ID=1052919	1442
2530553	W		John	Reynel					July 1450	14500701	14500731	1052841	ID=1052841	1450
2530553	W		John	Reynel					July 1450	14500701	14500731	1052864	ID=1052864	1450
2530553	W		John	Ricard or Richard	Rector	West Lydford, Somerset	West Lydford	Somerset	07 January 1448	14480107	14480107	1052876	ID=1052876	1448
2530553	W		John	Rukkam		Saint Mary Fenchurch, City of London	Saint Mary Fenchurch	City of London	04 February 1442	14420204	14420204	1052915	ID=1052915	1442
2530553	W		John	Shandlolke					21 November 1491	14911121	14911121	1052812	ID=1052812	1491
2530553	W		John	Smyth	Merchant	Fowey, Cornwall	Fowey	Cornwall	23 January 1448	14480123	14480123	1052874	ID=1052874	1448
2530553	W		John	Spaldyng		Saint Stephen Coleman Street, City of London	Saint Stephen Coleman Street	City of London	May 1443	14430501	14430531	1052931	ID=1052931	1443
2530553	W		John	Trethek		Somerset		Somerset	July 1449	14490701	14490731	1052989	ID=1052989	1449
2530553	W		John	Trevelyan					November 1448	14481101	14481130	1052873	ID=1052873	1448
2530553	W		John	Trevill alias Lymond	Rector				27 November 1451	14511127	14511127	1052963	ID=1052963	1451
2530553	W		John	Vampage		Pershore, Worcestershire	Pershore	Worcestershire	12 September 1452	14520912	14520912	1052978	ID=1052978	1452
2530553	W		John	Voveys					09 September 1452	14520909	14520909	1052979	ID=1052979	1452
2530553	W		John	Weller					13 April 1452	14520413	14520413	1052967	ID=1052967	1452
2530553	W		John	Wet					10 December 1442	14421210	14421210	1052911	ID=1052911	1442
2530553	W		John	Whyte					17 June 1454	14540617	14540617	1052823	ID=1052823	1454
2530553	W		Lawrence	Sutton					December 1448	14481201	14481231	1052882	ID=1052882	1448
2530553	W		Margaret	Frenssh	Widow	Apulton, Berkshire	Apulton	Berkshire	July 1450	14500701	14500731	1052859	ID=1052859	1450
2530553	W		Margaret	More					July 1449	14490701	14490731	1052992	ID=1052992	1449
2530553	W		Margery	Quyntyne otherwise called Birche	Wife	Aldermary, City of London	Aldermary	City of London	July 1454	14540701	14540731	1052845	ID=1052845	1454
2530553	W		Margery	Wilkyn					May 1449	14490501	14490531	1052895	ID=1052895	1449
2530553	W		Maud	White					May 1449	14490501	14490531	1052890	ID=1052890	1449
2530553	W		Nicholas	Bramford		Sudbury, Suffolk	Sudbury	Suffolk	February 1448	14480201	14480229	1052886	ID=1052886	1448
2530553	W		Nicholas	Grave	Rector	Saint Andrew Cornhill, City of London	Saint Andrew Cornhill	City of London	05 March 1443	14430305	14430305	1052920	ID=1052920	1443
2530553	W		Nicholas	Sturgeon	Priest				08 June 1454	14540608	14540608	1052824	ID=1052824	1454
2530553	W		Oliver	Creyfeld	Rector	Withersfield, Suffolk	Withersfield	Suffolk	12 February 1448	14480212	14480212	1052883	ID=1052883	1448
2530553	W		Peter	Dayster		Devizes, Wiltshire	Devizes	Wiltshire	14 December 1450	14501214	14501214	1053004	ID=1053004	1450
2530553	W		Peter	Welles	Pewterer	Saint Botolph Billingsgate, City of London	Saint Botolph Billingsgate	City of London	15 June 1450	14500615	14500615	1052847	ID=1052847	1450
2530553	W		Phillip	Arnold		Middlesex		Middlesex	27 March 1442	14420327	14420327	1052923	ID=1052923	1442
2530553	W		Ralph	Beaufort					10 April 1450	14500410	14500410	1053000	ID=1053000	1450
2530553	W		Ralph	Street		Saint Mary Aldermanbury, City of London	Saint Mary Aldermanbury	City of London	March 1448	14480301	14480331	1052888	ID=1052888	1448
2530553	W		Randolph	Golande		London	London		22 June 1452	14520622	14520622	1052837	ID=1052837	1452
2530553	W		Richard	Bamme		Gillingham, Kent	Gillingham	Kent	July 1452	14520701	14520731	1052974	ID=1052974	1452
2530553	W		Richard	Bedeford		Neyland, Suffolk	Neyland	Suffolk	July 1449	14490701	14490731	1052994	ID=1052994	1449
2530553	W		Richard	Braszoter					30 March 1449	14490330	14490330	1052998	ID=1052998	1449
2530553	W		Richard	Forster					October 1442	14421001	14421031	1052945	ID=1052945	1442
2530553	W		Richard	Lyndesey					21 December 1442	14421221	14421221	1052912	ID=1052912	1442
2530553	W		Richard	Plumleye					17 May 1454	14540517	14540517	1052831	ID=1052831	1454
2530553	W		Richard	Warbulton					July 1450	14500701	14500731	1052858	ID=1052858	1450
2530553	W		Richard	Willerby					July 1450	14500701	14500731	1052851	ID=1052851	1450
2530553	W		Richard Beauchamp	Earl of Warwick					July 1447	14470701	14470731	1053005	ID=1053005	1447
2530553	W		Robert	Aiscough	Archdeacon of Colchester	Colchester	Colchester		20 February 1448	14480220	14480220	1052884	ID=1052884	1448
2530553	W		Robert	Cole		Hulle	Hulle		16 June 1449	14490616	14490616	1052897	ID=1052897	1449
2530553	W		Robert	Horne		Banningham, Norfolk	Banningham	Norfolk	May 1450	14500501	14500531	1053002	ID=1053002	1450
2530553	W		Robert	Hoskyn	Rector				01 April 1450	14500401	14500401	1052948	ID=1052948	1450
2530553	W		Robert	Hyne		Sudbury, Suffolk	Sudbury	Suffolk	22 March 1443	14430322	14430322	1052922	ID=1052922	1443
2530553	W		Robert	Lambton	Gentleman	Lambton, County Durham	Lambton	County Durham	09 April 1443	14430409	14430409	1052926	ID=1052926	1443
2530553	W		Robert	Large		Saint Olave Old Jewry, City of London	Saint Olave Old Jewry	City of London	July 1441	14410701	14410731	1052940	ID=1052940	1441
2530553	W		Robert	Otelby		London	London		04 February 1443	14430204	14430204	1052917	ID=1052917	1443
2530553	W		Roger	Bevis					15 May 1452	14520515	14520515	1052970	ID=1052970	1452
2530553	W		Roger	Peynte					May 1452	14520501	14520531	1052973	ID=1052973	1452
2530553	W		Simon	Abydon		Saint Mildred Poultry, City of London	Saint Mildred Poultry	City of London	13 October 1449	14491013	14491013	1052987	ID=1052987	1449
2530553	W		Simon	Campe					05 November 1442	14421105	14421105	1052903	ID=1052903	1442
2530553	W		Simon	Malorre		Clerkenwell, Middlesex	Clerkenwell	Middlesex	10 March 1442	14420310	14420310	1052929	ID=1052929	1442
2530553	W		Stephen	Grove					18 July 1450	14500718	14500718	1052852	ID=1052852	1450
2530553	W		Thomas	Almayne alias Clerk		Ripon, Yorkshire	Ripon	Yorkshire	July 1450	14500701	14500731	1052947	ID=1052947	1450
2530553	W		Thomas	Atte Hay		Bristol, Gloucestershire	Bristol	Gloucestershire	06 April 1493	14930406	14930406	1052815	ID=1052815	1493
2530553	W		Thomas	Bawld		Little Hadham, Suffolk	Little Hadham	Suffolk	July 1449	14490701	14490731	1052993	ID=1052993	1449
2530553	W		Thomas	Belamye					July 1451	14510701	14510731	1052951	ID=1052951	1451
2530553	W		Thomas	Burton					22 October 1442	14421022	14421022	1052942	ID=1052942	1442
2530553	W		Thomas	Catelyne					October 1442	14421001	14421031	1052944	ID=1052944	1442
2530553	W		Thomas	Chedder					29 June 1443	14430629	14430629	1052934	ID=1052934	1443
2530553	W		Thomas	Chynnore					01 March 1442	14420301	14420301	1052928	ID=1052928	1442
2530553	W		Thomas	Covyntre					November 1451	14511101	14511130	1052962	ID=1052962	1451
2530553	W		Thomas	Dye		Burford, Oxfordshire	Burford	Oxfordshire	07 September 1451	14510907	14510907	1052959	ID=1052959	1451
2530553	W		Thomas	Est		London	London		July 1442	14420701	14420731	1052909	ID=1052909	1442
2530553	W		Thomas	Franckeleyn					July 1448	14480701	14480731	1052880	ID=1052880	1448
2530553	W		Thomas	Frowyk		Middlesex		Middlesex	March 1448	14480301	14480331	1052887	ID=1052887	1448
2530553	W		Thomas	Gray	Tallow Chandler	London	London		July 1454	14540701	14540731	1052843	ID=1052843	1454
2530553	W		Thomas	Haunsard					03 July 1454	14540703	14540703	1052825	ID=1052825	1454
2530553	W		Thomas	Kyngesman		Yeovil, Somerset	Yeovil	Somerset	September 1452	14520901	14520930	1052984	ID=1052984	1452
2530553	W		Thomas	Leven	Rector	Littlington, Sussex	Littlington	Sussex	July 1450	14500701	14500731	1052860	ID=1052860	1450
2530553	W		Thomas	Manusel					July 1451	14510701	14510731	1052952	ID=1052952	1451
2530553	W		Thomas	Marchale					31 July 1452	14520731	14520731	1052976	ID=1052976	1452
2530553	W		Thomas	Mayne		Colchester, Essex	Colchester	Essex	17 July 1450	14500717	14500717	1052854	ID=1052854	1450
2530553	W		Thomas	Mayneld	Grocer	St. Dunstan in the East, City of London	St. Dunstan in the East	City of London	November 1448	14481101	14481130	1052875	ID=1052875	1448
2530553	W		Thomas	Melbe					October 1442	14421001	14421031	1052943	ID=1052943	1442
2530553	W		Thomas	Morstede					08 June 1450	14500608	14500608	1052846	ID=1052846	1450
2530553	W		Thomas	Nonnton	Porter	Deptford, Kent	Deptford	Kent	01 December 1442	14421201	14421201	1052908	ID=1052908	1442
2530553	W		Thomas	Parkehous		Bradford, Yorkshire	Bradford	Yorkshire	September 1449	14490901	14490930	1052985	ID=1052985	1449
2530553	W		Thomas	Torell					July 1442	14420701	14420731	1052938	ID=1052938	1442
2530553	W		Thomas	Torett					20 March 1443	14430320	14430320	1052927	ID=1052927	1443
2530553	W		Thomas	Wate		Lincolnshire		Lincolnshire	November 1442	14421101	14421130	1052907	ID=1052907	1442
2530553	W		Thomas	Wayte					17 June 1449	14490617	14490617	1052898	ID=1052898	1449
2530553	W		Walter	Codur		Ludlow, Shropshire	Ludlow	Shropshire	26 November 1448	14481126	14481126	1052871	ID=1052871	1448
2530553	W		Walter	Cressener					20 November 1442	14421120	14421120	1052905	ID=1052905	1442
2530553	W		Walter	Davy					15 June 1443	14430615	14430615	1052935	ID=1052935	1443
2530553	W		Walter	Dolman					October 1449	14491001	14491031	1052986	ID=1052986	1449
2530553	W		Walter	Morley					November 1443	14431101	14431130	1052961	ID=1052961	1443
2530553	W		William	Aiscough	Bishop of Salisbury	Sonning, Berkshire	Sonning	Berkshire	29 August 1450	14500829	14500829	1052857	ID=1052857	1450
2530553	W		William	Anne	Gentleman	North Aston, Oxfordshire	North Aston	Oxfordshire	December 1451	14511201	14511231	1052964	ID=1052964	1451
2530553	W		William	Ap Rees		Friars Minor, Worcestershire	Friars Minor	Worcestershire	24 August 1450	14500824	14500824	1052862	ID=1052862	1450
2530553	W		William	Barker					04 April 1452	14520404	14520404	1052966	ID=1052966	1452
2530553	W		William	Barnet	Rector	Sutton, Surrey	Sutton	Surrey	20 April 1451	14510420	14510420	1052949	ID=1052949	1451
2530553	W		William	Beer					17 May 1454	14540517	14540517	1052834	ID=1052834	1454
2530553	W		William	Brekeston					09 December 1449	14491209	14491209	1052901	ID=1052901	1449
2530553	W		William	Chamber					June 1452	14520601	14520630	1052838	ID=1052838	1452
2530553	W		William	Cheyne					April 1443	14430401	14430430	1052924	ID=1052924	1443
2530553	W		William	Coggeshale		Hunden, Suffolk	Hunden	Suffolk	06 May 1443	14430506	14430506	1052932	ID=1052932	1443
2530553	W		William	Coumbys					21 July 1452	14520721	14520721	1052975	ID=1052975	1452
2530553	W		William	Coumbys					21 July 1452	14520721	14520721	1052980	ID=1052980	1452
2530553	W		William	Cressener		Boxted, Suffolk	Boxted	Suffolk	May 1454	14540501	14540531	1052827	ID=1052827	1454
2530553	W		William	Croucher					August 1452	14520801	14520831	1052977	ID=1052977	1452
2530553	W		William	Fulburne					16 August 1491	14910816	14910816	1052810	ID=1052810	1491
2530553	W		William	Gerveys					05 July 1454	14540705	14540705	1052842	ID=1052842	1454
2530553	W		William	Halle		Ore, Sussex	Ore	Sussex	21 June 1449	14490621	14490621	1052900	ID=1052900	1449
2530553	W		William	Hanpele					06 May 1492	14920506	14920506	1052797	ID=1052797	1492
2530553	W		William	Hart					July 1451	14510701	14510731	1052902	ID=1052902	1451
2530553	W		William	Hert					06 August 1451	14510806	14510806	1052957	ID=1052957	1451
2530553	W		William	Hert					27 October 1451	14511027	14511027	1052865	ID=1052865	1451
2530553	W		William	Huntyngdon		Clare, Suffolk	Clare	Suffolk	20 December 1449	14491220	14491220	1052995	ID=1052995	1449
2530553	W		William	Jawdrell					09 November 1448	14481109	14481109	1052869	ID=1052869	1448
2530553	W		William	Knolles	Merchant	Bristol, Gloucestershire	Bristol	Gloucestershire	10 September 1442	14420910	14420910	1052941	ID=1052941	1442
2530553	W		William	Malefant		Tenby, Pembrokeshire	Tenby	Pembrokeshire	January 1448	14480101	14480131	1052877	ID=1052877	1448
2530553	W		William	Mason		Saint Martin Vintry, City of London	Saint Martin Vintry	City of London	16 November 1448	14481116	14481116	1052870	ID=1052870	1448
2530554	W		Nicholas	Pointer		Cirencester, Gloucestershire	Cirencester	Gloucestershire	10 June 1406	14060610	14060610	1053115	ID=1053115	1406
2530554	W		Nicholas	Stratton		Saint Alphage, City of London	Saint Alphage	City of London	February 1414	14140201	14140228	1053432	ID=1053432	1414
2530554	W		Nicholas	Usk		Friars Minors, City of London	Friars Minors	City of London	February 1402	14020201	14020228	1053069	ID=1053069	1402
2530554	W		Nicholas	Wollebergh		Saint Nicholas Cold Abbey, City of London	Saint Nicholas Cold Abbey	City of London	19 August 1408	14080819	14080819	1053262	ID=1053262	1408
2530554	W		Peter	Bricklesworth		Saint Christopher, City of London	Saint Christopher	City of London	19 December 1411	14111219	14111219	1053390	ID=1053390	1411
2530554	W		Peter	De Barton or Barton	Clerk, Canon of Salisbury	Barton Saint Peter, Lincolnshire	Barton Saint Peter	Lincolnshire	July 1403	14030701	14030731	1053083	ID=1053083	1403
2530554	W		Philip	Hook		Little Dene, Gloucestershire	Little Dene	Gloucestershire	October 1406	14061001	14061031	1053214	ID=1053214	1406
2530554	W		Philip	Mabank		Cerne, Dorset	Cerne	Dorset	27 June 1405	14050627	14050627	1053121	ID=1053121	1405
2530554	W		Philip	Mabank		South Perrot, Dorset	South Perrot	Dorset	October 1413	14131001	14131031	1053463	ID=1053463	1413
2530554	W		Philip	Wynter		Carmelite Friars Bristol, Gloucestershire	Carmelite Friars Bristol	Gloucestershire	21 October 1407	14071021	14071021	1053258	ID=1053258	1407
2530554	W		Ralph	Damesele		Wryngton, Somerset	Wryngton	Somerset	July 1403	14030701	14030731	1053084	ID=1053084	1403
2530554	W		Ralph	de Cobeham		Cobham, Surrey	Cobham	Surrey	June 1402	14020601	14020630	1053066	ID=1053066	1402
2530554	W		Ralph	Erghum	Clerk	Wells, Somerset	Wells	Somerset	March 1410	14100301	14100331	1053344	ID=1053344	1410
2530554	W		Ralph	Lovell	Canon of Salisbury	Staunton Harcourt, Oxfordshire	Staunton Harcourt	Oxfordshire	12 December 1413	14131212	14131212	1053476	ID=1053476	1413
2530554	W		Ralph	Stylle		Saint Edmund Salisbury, Wiltshire	Saint Edmund Salisbury	Wiltshire	November 1403	14031101	14031130	1053094	ID=1053094	1403
2530554	W		Raulyn	Daniel		Walden, Essex	Walden	Essex	08 July 1406	14060708	14060708	1053143	ID=1053143	1406
2530554	W		Raulyn	Daniel		Walden, Essex	Walden	Essex	February 1404	14040201	14040229	1053159	ID=1053159	1404
2530554	W		Richard	Baret		Saint Michael Gloucester, Gloucestershire	Saint Michael Gloucester	Gloucestershire	30 October 1401	14011030	14011030	1053014	ID=1053014	1401
2530554	W		Richard	Boteller		Biddenham, Bedfordshire	Biddenham	Bedfordshire	September 1411	14110901	14110930	1053395	ID=1053395	1411
2530554	W		Richard	Broun or Broune	Rector	Weston Turvill, Buckinghamshire	Weston Turvill	Buckinghamshire	01 October 1404	14041001	14041001	1053129	ID=1053129	1404
2530554	W		Richard	Draper		Stonehouse, Gloucestershire	Stonehouse	Gloucestershire	05 January 1410	14100105	14100105	1053373	ID=1053373	1410
2530554	W		Richard	Forster		Saint Ellen, City of London	Saint Ellen	City of London	July 1411	14110701	14110731	1053387	ID=1053387	1411
2530554	W		Richard	Fromee		Friars Minors Salisbury, Wiltshire	Friars Minors Salisbury	Wiltshire	September 1407	14070901	14070930	1053254	ID=1053254	1407
2530554	W		Richard	Gest		Friars Minors, City of London	Friars Minors	City of London	January 1407	14070101	14070131	1053271	ID=1053271	1407
2530554	W		Richard	Groos	Surgeon	Saint Cuthbert Wells, Somerset	Saint Cuthbert Wells	Somerset	30 May 1407	14070530	14070530	1053239	ID=1053239	1407
2530554	W		Richard	March		Saint Denis Southampton, Hampshire	Saint Denis Southampton	Hampshire	25 August 1401	14010825	14010825	1053006	ID=1053006	1401
2530554	W		Richard	Michel		Saint Mary Woolchurch Haw, City of London	Saint Mary Woolchurch Haw	City of London	13 October 1406	14061013	14061013	1053213	ID=1053213	1406
2530554	W		Richard	Mucheldeuere or Mucheldene		Sherborne, Dorset	Sherborne	Dorset	07 July 1402	14020707	14020707	1053021	ID=1053021	1402
2530554	W		Richard	Paans	Mercer	Saint Stephen Bristol, Gloucestershire	Saint Stephen Bristol	Gloucestershire	February 1406	14060201	14060228	1053225	ID=1053225	1406
2530554	W		Richard	Ponter		Cirencester, Gloucestershire	Cirencester	Gloucestershire	March 1402	14020301	14020331	1053028	ID=1053028	1402
2530554	W		Richard	Porter	Clerk	Lechlade, Gloucestershire	Lechlade	Gloucestershire	29 November 1404	14041129	14041129	1053136	ID=1053136	1404
2530554	W		Richard	Pounfreyt		Saint Benet Gracechurch, City of London	Saint Benet Gracechurch	City of London	21 November 1414	14141121	14141121	1053429	ID=1053429	1414
2530554	W		Richard	Pull		Saint Martin Ludgate, City of London	Saint Martin Ludgate	City of London	19 November 1411	14111119	14111119	1053397	ID=1053397	1411
2530554	W		Richard	Ruyhale		Malvern, Worcestershire	Malvern	Worcestershire	January 1407	14070101	14070131	1053272	ID=1053272	1407
2530554	W		Richard	Spaldyng		Saint Mary Redcliffe Bristol, Gloucestershire	Saint Mary Redcliffe Bristol	Gloucestershire	October 1413	14131001	14131031	1053472	ID=1053472	1413
2530554	W		Richard	Sydenham		Stokgummer, Somerset	Stokgummer	Somerset	May 1402	14020501	14020531	1053077	ID=1053077	1402
2530554	W		Richard	Warre		Holcombe Rogus, Devon	Holcombe Rogus	Devon	08 February 1403	14030208	14030208	1053100	ID=1053100	1403
2530554	W		Robert	Berughulle		Chew, Somerset	Chew	Somerset	12 August 1413	14130812	14130812	1053448	ID=1053448	1413
2530554	W		Robert	Brayton					April 1409	14090401	14090430	1053318	ID=1053318	1409
2530554	W		Robert	Bullok		Herberfeld, Berkshire	Herberfeld	Berkshire	February 1406	14060201	14060228	1053198	ID=1053198	1406
2530554	W		Robert	Busshey		Saint Michael Bassishaw, City of London	Saint Michael Bassishaw	City of London	12 February 1406	14060212	14060212	1053226	ID=1053226	1406
2530554	W		Robert	Carter		Saint Mary de Stall Bathh, Somerset	Saint Mary de Stall Bathh	Somerset	23 July 1411	14110723	14110723	1053386	ID=1053386	1411
2530554	W		Robert	Chepe		Bristol, Gloucestershire	Bristol	Gloucestershire	04 May 1407	14070504	14070504	1053238	ID=1053238	1407
2530554	W		Robert	Chippeleigh		Milverton, Somerset	Milverton	Somerset	October 1406	14061001	14061031	1053216	ID=1053216	1406
2530554	W		Robert	Cressener		Hawkedon, Suffolk	Hawkedon	Suffolk	June 1410	14100601	14100630	1053355	ID=1053355	1410
2530554	W		Robert	de Faryngton		Croston, Lancashire	Croston	Lancashire	07 August 1405	14050807	14050807	1053180	ID=1053180	1405
2530554	W		Robert	De Faryngton	Clerk, Canon of York	Croston, Lancashire	Croston	Lancashire	August 1405	14050801	14050831	1053162	ID=1053162	1405
2530554	W		Robert	de Whitteby	Clerk	Bassingborne, Cambridgeshire	Bassingborne	Cambridgeshire	November 1410	14101101	14101130	1053371	ID=1053371	1410
2530554	W		Robert	de Wynyngton		Saint Martin Le Grand, City of London	Saint Martin Le Grand	City of London	12 September 1404	14040912	14040912	1053146	ID=1053146	1404
2530554	W		Robert	Dydbrok or Dydbroke		Saint Stephen Bristol, Gloucestershire	Saint Stephen Bristol	Gloucestershire	20 June 1409	14090620	14090620	1053320	ID=1053320	1409
2530554	W		Robert	Foulmere		Saint Stephen Westminster, Middlesex	Saint Stephen Westminster	Middlesex	24 November 1401	14011124	14011124	1053019	ID=1053019	1401
2530554	W		Robert	Fox		Ruchden, Hertfordshire	Ruchden	Hertfordshire	June 1402	14020601	14020630	1053038	ID=1053038	1402
2530554	W		Robert	Gylberd	Clerk	Saint Ellen, City of London	Saint Ellen	City of London	20 July 1404	14040720	14040720	1053148	ID=1053148	1404
2530554	W		Robert	Knoyel or Knoyell		Sampford, Somerset	Sampford	Somerset	January 1411	14110101	14110131	1053403	ID=1053403	1411
2530554	W		Robert	Lodewyke		Saint John Walbrook, City of London	Saint John Walbrook	City of London	February 1406	14060201	14060228	1053232	ID=1053232	1406
2530554	W		Robert	Newton		Saint Michael Coventry, Warwickshire	Saint Michael Coventry	Warwickshire	March 1402	14020301	14020331	1053026	ID=1053026	1402
2530554	W		Robert	Russell		Dudley, Worcestershire	Dudley	Worcestershire	22 February 1403	14030222	14030222	1053102	ID=1053102	1403
